person_id,person_name,election_date,ward_name,votes_received,is_elected,party_name,source_url
08ba11fe6c00200d,Ferguson Andrew McKenzie,2022-05-05,Erdington Ward,161,False,Green Party,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
474ef6c750796e38,Green James Richard,2022-05-05,Erdington Ward,118,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
ed4040e5a082f793,Moore Gareth Raymond,2022-05-05,Erdington Ward,2047,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
53f28aaabd3dfba2,Ward Corinthia Joy,2022-05-05,Erdington Ward,95,False,Trade Unionist and Socialist Coalition Party,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
8dd86ab2bbdb8264,Beck Peter Charles,2022-05-05,Frankley Great Park Ward,86,False,Green Party,https://www.birmingham.gov.uk/directory_record/370736/frankley_great_park_ward_results
ae67afbccc8d7f45,Haynes Steve,2022-05-05,Frankley Great Park Ward,711,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370736/frankley_great_park_ward_results
86edacd24d6d6c65,Lloyd Peter James,2022-05-05,Frankley Great Park Ward,71,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370736/frankley_great_park_ward_results
4967e34525db4519,Morrall Simon,2022-05-05,Frankley Great Park Ward,1356,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370736/frankley_great_park_ward_results
90e6deb46a9e105a,Hall Daphne Claire,2022-05-05,Garretts Green Ward,191,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370737/garretts_green_ward_results
fb6773f206b1ac2a,Khan Shaukat Ali,2022-05-05,Garretts Green Ward,436,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370737/garretts_green_ward_results
c5404e952be2ada4,Miah Saddak,2022-05-05,Garretts Green Ward,1301,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370737/garretts_green_ward_results
1b3ae42120d23a1f,Bridle Marje,2022-05-05,Glebe Farm and Tile Cross Ward,1862,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370738/glebe_farm_and_tile_cross_ward_results
e3bd0f615ad2355a,Cotton John Leslie Barton,2022-05-05,Glebe Farm and Tile Cross Ward,1704,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370738/glebe_farm_and_tile_cross_ward_results
ea49d62576a07d71,Fox Matthew,2022-05-05,Glebe Farm and Tile Cross Ward,562,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370738/glebe_farm_and_tile_cross_ward_results
b19e1939b5816b21,Hussain Iftekhar,2022-05-05,Glebe Farm and Tile Cross Ward,567,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370738/glebe_farm_and_tile_cross_ward_results
735779825d0aa6c6,Mahmood Faisal,2022-05-05,Glebe Farm and Tile Cross Ward,486,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370738/glebe_farm_and_tile_cross_ward_results
a9c29330c28939c4,Norman Elizabeth Anne,2022-05-05,Glebe Farm and Tile Cross Ward,306,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370738/glebe_farm_and_tile_cross_ward_results
02ba34a50d6b2c27,Brown Mick,2022-05-05,Gravelly Hill Ward,807,False,Labour and Co-operative Party,https://www.birmingham.gov.uk/directory_record/370739/gravelly_hill_ward_results
7b864505b8d4a32b,Harper-Nunes Siobhan Bridget,2022-05-05,Gravelly Hill Ward,363,False,Green Party,https://www.birmingham.gov.uk/directory_record/370739/gravelly_hill_ward_results
8354048d044af9eb,Lusk David,2022-05-05,Gravelly Hill Ward,34,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370739/gravelly_hill_ward_results
329d315a5925e7d9,Mehmood Asif,2022-05-05,Gravelly Hill Ward,328,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370739/gravelly_hill_ward_results
31ff2893009fe0b6,Patrick Thomas,2022-05-05,Gravelly Hill Ward,25,False,Trade Unionist and Socialist Coalition,https://www.birmingham.gov.uk/directory_record/370739/gravelly_hill_ward_results
3af69aac1d1b5319,Ahmed Akhlaq,2022-05-05,Hall Green North Ward,2271,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
dfa8a029824c41be,Choudhry Tanveer,2022-05-05,Hall Green North Ward,1287,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
602fba8b88861b34,Courage Gareth William,2022-05-05,Hall Green North Ward,374,False,Green Party,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
2d0f72101dc52923,Hemming Alexender John Arthur,2022-05-05,Hall Green North Ward,415,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
73fe70d0f0553a51,Iqbal Malik,2022-05-05,Hall Green North Ward,1134,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
8d9b1dacaea69ca5,Spruce Andy,2022-05-05,Hall Green North Ward,430,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
c2e6c0c2944010f7,Suleman Saima,2022-05-05,Hall Green North Ward,2182,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370744/hall_green_north_ward_results
502fce981df260b8,Ahmed Shafaq,2022-05-05,Hall Green South Ward,1071,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370745/hall_green_south_ward_results
f1b0f32c15bdf46b,Huxtable Timothy Luke,2022-05-05,Hall Green South Ward,1427,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370745/hall_green_south_ward_results
e63a8b0fc6e7b9ed,Lickiss David Alan Nigel,2022-05-05,Hall Green South Ward,118,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370745/hall_green_south_ward_results
8077ec088f88d10f,Parker David James,2022-05-05,Hall Green South Ward,148,False,Green Party,https://www.birmingham.gov.uk/directory_record/370745/hall_green_south_ward_results
1b27229390c81297,Freshwater Ed,2022-05-05,Handsworth Ward,95,False,Green Party,https://www.birmingham.gov.uk/directory_record/370740/handsworth_ward_results
f65f21191415c915,Okae Fosu George Michael,2022-05-05,Handsworth Ward,67,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370740/handsworth_ward_results
d5bf5ab3b922799b,Quinnen Hendrina,2022-05-05,Handsworth Ward,1397,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370740/handsworth_ward_results
cdcc953ea70c098e,Surti Devia,2022-05-05,Handsworth Ward,116,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370740/handsworth_ward_results
7a21854756e71e6c,Atwal Gurdial Singh,2022-05-05,Handsworth Wood Ward,2318,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370742/handsworth_wood_ward_results
f9d853d76f8b9b77,Burgess Christopher James Foster,2022-05-05,Handsworth Wood Ward,361,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370742/handsworth_wood_ward_results
fef6af886e99a74c,Chumber Ravinder Singh,2022-05-05,Handsworth Wood Ward,723,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370742/handsworth_wood_ward_results
3d5e017c2d6fc411,Cox Emily Rohaise,2022-05-05,Handsworth Wood Ward,373,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370742/handsworth_wood_ward_results
